PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
488,0,0,-6.687,132.241,98.171,0,0,0,0
489,0,0,-6.76,131.649,97.136,0,0,0,0
490,0,0,-6.806,131.172,96.238,0,0,0,0
491,0,0,-6.852,130.695,95.341,0,0,0,0
492,0,0,-6.898,130.217,94.444,0,0,0,0
493,0,0,-6.945,129.74,93.546,0,0,0,0
494,0,0,-6.991,129.263,92.649,0,0,0,0
495,0,0,-7.037,128.785,91.752,0,0,0,0
496,0,0,-7.083,128.308,90.854,0,0,0,0
497,0,0,-7.129,127.831,89.957,0,0,0,0
498,0,0,-7.175,127.353,89.06,0,0,0,0
499,0,0,-7.221,126.876,88.162,0,0,0,0
500,0,0,-7.268,126.399,87.265,0,0,0,0
501,0,0,-7.314,125.921,86.368,0,0,0,0
502,0,0,-7.36,125.444,85.47,0,0,0,0
503,0,0,-7.406,124.967,84.573,0,0,0,0
504,0,0,-7.452,124.489,83.676,0,0,0,0
505,0,0,-7.498,124.012,82.778,0,0,0,0
506,0,0,-7.5440000000000005,123.535,81.881,0,0,0,0
507,0,0,-7.59,123.057,80.984,0,0,0,0
508,0,0,-7.6370000000000005,122.58,80.086,0,0,0,0
509,0,0,-7.683,122.103,79.189,0,0,0,0
510,0,0,-7.729,121.625,78.292,0,0,0,0
511,0,0,-7.775,121.148,77.394,0,0,0,0
512,0,0,-7.821,120.671,76.497,0,0,0,0
513,0,0,-7.832,120.197,75.594,0,0,0,0
514,0,0,-7.822,119.549,74.451,0,0,0,0
515,0,0,-7.818,119.084,73.536,0,0,0,0
516,0,0,-7.796,118.44,72.379,0,0,0,0
517,0,0,-7.785,117.815,71.213,0,0,0,0
518,0,0,-7.797,117.344,70.304,0,0,0,0
519,0,0,-7.755,116.72,69.168,0,0,0,0
520,0,0,-7.76,116.248,68.256,0,0,0,0
521,0,0,-7.729,115.669,67.125,0,0,0,0
522,0,0,-7.7219999999999995,115.069,65.986,0,0,0,0
523,0,0,-7.709,114.496,64.887,0,0,0,0
524,0,0,-7.691,113.942,63.808,0,0,0,0
525,0,0,-7.681,113.361,62.698,0,0,0,0
526,0,0,-7.662,112.799,61.611,0,0,0,0
527,0,0,-7.646,112.261,60.517,0,0,0,0
528,0,0,-7.614,111.755,59.527,0,0,0,0
529,0,0,-7.631,111.256,58.511,0,0,0,0
530,0,0,-7.607,110.774,57.555,0,0,0,0
531,0,0,-7.574,110.256,56.547,0,0,0,0
532,0,0,-7.571,109.782,55.575,0,0,0,0
533,0,0,-7.551,109.294,54.604,0,0,0,0
534,0,0,-7.5440000000000005,108.765,53.608,0,0,0,0
535,0,0,-7.513,108.285,52.67,0,0,0,0
536,0,0,-7.486,107.781,51.706,0,0,0,0
537,0,0,-7.469,107.277,50.79,0,0,0,0
538,0,0,-7.455,106.774,49.856,0,0,0,0
539,0,0,-7.414,106.293,48.953,0,0,0,0
540,0,0,-7.401,105.752,48.046,0,0,0,0
541,0,0,-7.373,105.266,47.156,0,0,0,0
542,0,0,-7.35,104.758,46.28,0,0,0,0
543,0,0,-7.324,104.247,45.356,0,0,0,0
544,0,0,-7.298,103.735,44.431,0,0,0,0
545,0,0,-7.273,103.224,43.507,0,0,0,0
546,0,0,-7.247,102.713,42.583,0,0,0,0
547,0,0,-7.221,102.202,41.658,0,0,0,0
548,0,0,-7.195,101.69,40.734,0,0,0,0
549,0,0,-7.17,101.179,39.809,0,0,0,0
550,0,0,-7.144,100.668,38.885,0,0,0,0
551,0,0,-7.118,100.157,37.961,0,0,0,0
552,0,0,-7.092,99.744,37.05,0,0,0,0
553,0,0,-7.067,99.354,36.129,0,0,0,0
554,0,0,-7.042,98.989,35.198,0,0,0,0
555,0,0,-7.016,98.651,34.257,0,0,0,0
556,0,0,-6.991,98.339,33.307,0,0,0,0
557,0,0,-6.965,98.051,32.349,0,0,0,0
558,0,0,-6.94,97.785,31.385,0,0,0,0
559,0,0,-6.914,97.538,30.416,0,0,0,0
560,0,0,-6.889,97.308,29.443,0,0,0,0
561,0,0,-6.8629999999999995,97.092,28.467,0,0,0,0
562,0,0,-6.838,96.888,27.488,0,0,0,0
563,0,0,-6.812,96.694,26.507,0,0,0,0
564,0,0,-6.787,96.507,25.524,0,0,0,0
565,0,0,-6.761,96.325,24.541,0,0,0,0
566,0,0,-6.736,96.146,23.569,0,0,0,0
