PID,B(Lat),L(Long),H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
483,0,0,-19.586,-0.615,134.69,0,0,0,0
484,0,0,-19.567999999999998,-0.595,135.884,0,0,0,0
485,0,0,-19.557000000000002,-0.619,137.052,0,0,0,0
486,0,0,-19.564999999999998,-0.604,138.181,0,0,0,0
487,0,0,-19.576999999999998,-0.611,139.352,0,0,0,0
488,0,0,-19.55,-0.593,140.506,0,0,0,0
489,0,0,-19.554000000000002,-0.584,141.635,0,0,0,0
490,0,0,-19.557000000000002,-0.586,142.766,0,0,0,0
491,0,0,-19.554000000000002,-0.596,143.875,0,0,0,0
492,0,0,-19.538,-0.588,145.007,0,0,0,0
493,0,0,-19.541,-0.584,146.122,0,0,0,0
494,0,0,-19.551000000000002,-0.589,147.228,0,0,0,0
495,0,0,-19.543,-0.576,148.329,0,0,0,0
496,0,0,-19.538,-0.584,149.443,0,0,0,0
497,0,0,-19.548000000000002,-0.578,150.54,0,0,0,0
498,0,0,-19.533,-0.575,151.638,0,0,0,0
499,0,0,-19.523,-0.586,152.689,0,0,0,0
500,0,0,-19.529,-0.569,153.766,0,0,0,0
501,0,0,-19.519,-0.57,154.883,0,0,0,0
502,0,0,-19.514,-0.584,156.009,0,0,0,0
503,0,0,-19.518,-0.557,157.107,0,0,0,0
504,0,0,-19.511,-0.547,158.195,0,0,0,0
505,0,0,-19.500999999999998,-0.561,159.336,0,0,0,0
506,0,0,-19.486,-0.551,160.452,0,0,0,0
507,0,0,-19.497999999999998,-0.545,161.585,0,0,0,0
508,0,0,-19.474,-0.528,162.718,0,0,0,0
509,0,0,-19.468,-0.527,163.863,0,0,0,0
510,0,0,-19.442,-0.521,165.003,0,0,0,0
511,0,0,-19.451,-0.508,166.155,0,0,0,0
512,0,0,-19.472,-0.533,167.297,0,0,0,0
513,0,0,-19.456,-0.513,168.435,0,0,0,0
514,0,0,-19.445,-0.505,169.619,0,0,0,0
515,0,0,-19.461,-0.5,170.74,0,0,0,0
516,0,0,-19.465,-0.5,171.919,0,0,0,0
517,0,0,-19.466,-0.495,173.063,0,0,0,0
518,0,0,-19.48,-0.516,174.217,0,0,0,0
519,0,0,-19.496000000000002,-0.506,175.425,0,0,0,0
520,0,0,-19.496000000000002,-0.489,176.584,0,0,0,0
521,0,0,-19.494999999999997,-0.493,177.774,0,0,0,0
522,0,0,-19.486,-0.484,178.951,0,0,0,0
523,0,0,-19.474,-0.471,180.109,0,0,0,0
524,0,0,-19.487000000000002,-0.49,181.297,0,0,0,0
525,0,0,-19.5,-0.474,182.522,0,0,0,0
526,0,0,-18.997,-0.474,184.182,0,0,0,0
527,0,0,-18.471,-0.463,185.243,0,0,0,0
528,0,0,-17.942999999999998,-0.453,186.305,0,0,0,0
529,0,0,-17.418,-0.442,187.366,0,0,0,0
530,0,0,-17.448,-0.425,188.592,0,0,0,0
531,0,0,-17.48,-0.421,189.919,0,0,0,0
532,0,0,-17.52,-0.434,191.569,0,0,0,0
533,0,0,-17.532,-0.452,192.622,0,0,0,0
534,0,0,-17.545,-0.47,193.676,0,0,0,0
535,0,0,-17.557000000000002,-0.488,194.73,0,0,0,0
536,0,0,-17.57,-0.507,195.784,0,0,0,0
537,0,0,-17.582,-0.525,196.837,0,0,0,0
538,0,0,-17.595,-0.543,197.891,0,0,0,0
539,0,0,-17.607,-0.562,198.945,0,0,0,0
540,0,0,-17.619999999999997,-0.58,199.999,0,0,0,0
541,0,0,-17.633,-0.598,201.052,0,0,0,0
542,0,0,-17.645,-0.617,202.106,0,0,0,0
543,0,0,-17.658,-0.635,203.16,0,0,0,0
544,0,0,-17.67,-0.653,204.214,0,0,0,0
545,0,0,-17.683,-0.672,205.267,0,0,0,0
546,0,0,-17.695,-0.69,206.321,0,0,0,0
547,0,0,-17.708,-0.708,207.375,0,0,0,0
548,0,0,-17.721,-0.727,208.429,0,0,0,0
549,0,0,-17.738,-0.847,210.537,0,0,0,0
550,0,0,-17.750999999999998,-0.945,212.257,0,0,0,0
551,0,0,-17.766,-1.047,214.047,0,0,0,0
552,0,0,-17.783,-1.148,215.838,0,0,0,0
553,0,0,-17.788,-1.279,218.081,0,0,0,0
554,0,0,-17.795,-1.53,220.352,0,0,0,0
555,0,0,-17.797,-1.729,222.139,0,0,0,0
556,0,0,-17.8,-1.927,223.928,0,0,0,0
557,0,0,-17.823,-2.432,226.6,0,0,0,0
558,0,0,-17.836,-2.852,228.81,0,0,0,0
559,0,0,-17.83,-3.238,230.816,0,0,0,0
560,0,0,-17.83,-3.648,232.569,0,0,0,0
561,0,0,-17.83,-4.013,234.116,0,0,0,0
562,0,0,-17.826,-4.429,235.879,0,0,0,0
563,0,0,-17.82,-4.846,237.639,0,0,0,0
564,0,0,-17.814,-5.314,239.13,0,0,0,0
565,0,0,-17.804000000000002,-6.144,241.608,0,0,0,0
566,0,0,-17.8,-6.66,243.142,0,0,0,0
567,0,0,-17.793,-7.02,244.206,0,0,0,0
568,0,0,-17.753999999999998,-8.25,247.445,0,0,0,0
569,0,0,-17.747999999999998,-8.689,248.586,0,0,0,0
570,0,0,-17.735,-9.209,249.934,0,0,0,0
571,0,0,-17.727,-9.703,251.036,0,0,0,0
572,0,0,-17.708,-10.397,252.574,0,0,0,0
573,0,0,-17.701,-10.901,253.7,0,0,0,0
574,0,0,-17.679000000000002,-11.579,255.198,0,0,0,0
575,0,0,-17.677,-12.076,256.312,0,0,0,0
576,0,0,-17.666,-12.665,257.623,0,0,0,0
577,0,0,-17.646,-13.414,259.105,0,0,0,0
578,0,0,-17.639,-14.269,260.72,0,0,0,0
579,0,0,-17.622999999999998,-15.223,262.515,0,0,0,0
580,0,0,-17.618000000000002,-15.952,263.893,0,0,0,0
581,0,0,-17.585,-16.804,265.478,0,0,0,0
582,0,0,-17.579,-17.415,266.551,0,0,0,0
583,0,0,-17.552,-18.51,268.308,0,0,0,0
584,0,0,-17.521,-19.737,270.278,0,0,0,0
585,0,0,-17.500999999999998,-20.324,271.216,0,0,0,0
586,0,0,-17.472,-21.098,272.45,0,0,0,0
587,0,0,-17.451999999999998,-21.754,273.499,0,0,0,0
588,0,0,-17.415,-22.505,274.575,0,0,0,0
589,0,0,-17.398,-23.408,275.867,0,0,0,0
590,0,0,-17.369999999999997,-24.207,276.999,0,0,0,0
591,0,0,-17.346,-25.071,278.229,0,0,0,0
592,0,0,-17.311999999999998,-26.377,279.691,0,0,0,0
593,0,0,-17.3,-27.051,280.551,0,0,0,0
594,0,0,-17.265,-28.418,282.177,0,0,0,0
595,0,0,-17.231,-29.642,283.42,0,0,0,0
596,0,0,-17.195999999999998,-30.429,284.311,0,0,0,0
597,0,0,-17.175,-31.258,285.098,0,0,0,0
598,0,0,-17.122999999999998,-32.246,286.214,0,0,0,0
599,0,0,-17.107,-32.993,286.904,0,0,0,0
600,0,0,-17.058999999999997,-34.586,288.395,0,0,0,0
601,0,0,-17.021,-35.953,289.672,0,0,0,0
602,0,0,-16.993000000000002,-37.039,290.704,0,0,0,0
603,0,0,-16.972,-37.881,291.348,0,0,0,0
604,0,0,-16.939999999999998,-39.226,292.452,0,0,0,0
605,0,0,-16.881999999999998,-40.009,293.117,0,0,0,0
606,0,0,-16.829,-41.678,294.425,0,0,0,0
607,0,0,-16.802,-42.692,295.183,0,0,0,0
608,0,0,-16.766,-43.759,295.969,0,0,0,0
609,0,0,-16.731,-44.918,296.804,0,0,0,0
610,0,0,-16.703,-45.782,297.388,0,0,0,0
611,0,0,-16.666,-46.83,298.135,0,0,0,0
612,0,0,-16.637,-47.733,298.755,0,0,0,0
613,0,0,-16.611,-48.563,299.302,0,0,0,0
614,0,0,-16.575,-49.963,300.183,0,0,0,0
615,0,0,-16.538,-51.202,300.972,0,0,0,0
616,0,0,-16.500999999999998,-52.422,301.715,0,0,0,0
617,0,0,-16.474,-53.309,302.184,0,0,0,0
618,0,0,-16.445999999999998,-54.195,302.653,0,0,0,0
619,0,0,-16.418,-55.081,303.122,0,0,0,0
620,0,0,-16.39,-55.968,303.592,0,0,0,0
621,0,0,-16.362000000000002,-56.854,304.061,0,0,0,0
622,0,0,-16.335,-57.741,304.53,0,0,0,0
623,0,0,-16.307000000000002,-58.627,305.0,0,0,0,0
624,0,0,-16.279,-59.514,305.469,0,0,0,0
625,0,0,-16.250999999999998,-60.4,305.938,0,0,0,0
626,0,0,-16.223,-61.287,306.408,0,0,0,0
627,0,0,-16.195999999999998,-62.173,306.877,0,0,0,0
628,0,0,-16.168,-63.06,307.346,0,0,0,0
629,0,0,-16.14,-63.946,307.816,0,0,0,0
630,0,0,-16.112000000000002,-64.833,308.285,0,0,0,0
631,0,0,-16.084,-65.719,308.755,0,0,0,0
632,0,0,-16.057000000000002,-66.606,309.224,0,0,0,0
633,0,0,-16.029,-67.492,309.693,0,0,0,0
634,0,0,-16.000999999999998,-68.378,310.163,0,0,0,0
635,0,0,-15.973,-69.265,310.632,0,0,0,0
636,0,0,-15.946,-70.151,311.101,0,0,0,0
637,0,0,-15.918,-71.038,311.571,0,0,0,0
638,0,0,-15.89,-71.924,312.04,0,0,0,0
639,0,0,-15.862,-72.811,312.509,0,0,0,0
640,0,0,-15.834,-73.697,312.979,0,0,0,0
641,0,0,-15.807,-74.584,313.448,0,0,0,0
642,0,0,-15.779,-75.47,313.917,0,0,0,0
643,0,0,-15.751,-76.357,314.387,0,0,0,0
644,0,0,-15.723,-77.243,314.856,0,0,0,0
645,0,0,-15.695,-78.13,315.326,0,0,0,0
646,0,0,-15.668,-79.016,315.795,0,0,0,0
647,0,0,-15.64,-79.903,316.264,0,0,0,0
648,0,0,-15.612,-80.789,316.734,0,0,0,0
649,0,0,-15.584,-81.675,317.203,0,0,0,0
650,0,0,-15.556,-82.562,317.672,0,0,0,0
651,0,0,-15.529,-83.448,318.142,0,0,0,0
652,0,0,-15.501,-84.335,318.611,0,0,0,0
653,0,0,-15.473,-85.221,319.08,0,0,0,0
654,0,0,-15.445,-86.108,319.55,0,0,0,0
655,0,0,-15.418,-86.994,320.019,0,0,0,0
656,0,0,-15.39,-87.881,320.488,0,0,0,0
657,0,0,-15.362,-88.767,320.958,0,0,0,0
658,0,0,-15.334,-89.654,321.427,0,0,0,0
659,0,0,-15.306,-90.54,321.897,0,0,0,0
660,0,0,-15.279,-91.427,322.366,0,0,0,0
661,0,0,-15.251,-92.313,322.835,0,0,0,0
662,0,0,-15.223,-93.2,323.305,0,0,0,0
663,0,0,-15.195,-94.086,323.774,0,0,0,0
664,0,0,-15.167,-94.972,324.243,0,0,0,0
665,0,0,-15.14,-95.859,324.713,0,0,0,0
666,0,0,-15.112,-96.745,325.182,0,0,0,0
667,0,0,-15.084,-97.632,325.651,0,0,0,0
668,0,0,-15.056,-98.518,326.121,0,0,0,0
669,0,0,-15.028,-99.405,326.59,0,0,0,0
670,0,0,-15.001,-100.291,327.059,0,0,0,0
671,0,0,-14.973,-101.178,327.529,0,0,0,0
672,0,0,-14.945,-102.064,327.998,0,0,0,0
673,0,0,-14.917,-102.951,328.468,0,0,0,0
674,0,0,-14.89,-103.837,328.937,0,0,0,0
675,0,0,-14.862,-104.724,329.406,0,0,0,0
676,0,0,-14.834,-105.61,329.876,0,0,0,0
677,0,0,-14.806,-106.497,330.345,0,0,0,0
678,0,0,-14.778,-107.383,330.814,0,0,0,0
679,0,0,-14.751,-108.27,331.284,0,0,0,0
680,0,0,-14.723,-109.156,331.753,0,0,0,0
681,0,0,-14.695,-110.042,332.222,0,0,0,0
682,0,0,-14.667,-110.929,332.692,0,0,0,0
683,0,0,-14.639,-111.815,333.161,0,0,0,0
684,0,0,-14.612,-112.702,333.63,0,0,0,0
685,0,0,-14.584,-113.588,334.1,0,0,0,0
686,0,0,-14.556,-114.475,334.569,0,0,0,0
687,0,0,-14.528,-115.361,335.039,0,0,0,0
688,0,0,-14.5,-116.248,335.508,0,0,0,0
689,0,0,-14.472999999999999,-117.134,335.977,0,0,0,0
690,0,0,-14.445,-118.021,336.447,0,0,0,0
691,0,0,-14.417,-118.907,336.916,0,0,0,0
692,0,0,-14.389,-119.794,337.385,0,0,0,0
693,0,0,-14.362,-120.68,337.855,0,0,0,0
694,0,0,-14.334,-121.567,338.324,0,0,0,0
695,0,0,-14.306000000000001,-122.453,338.793,0,0,0,0
696,0,0,-14.277999999999999,-123.339,339.263,0,0,0,0
697,0,0,-14.25,-124.226,339.732,0,0,0,0
698,0,0,-14.222999999999999,-125.112,340.201,0,0,0,0
699,0,0,-14.195,-125.999,340.671,0,0,0,0
700,0,0,-14.167,-126.885,341.14,0,0,0,0
701,0,0,-14.139,-127.772,341.61,0,0,0,0
702,0,0,-14.111,-128.658,342.079,0,0,0,0
703,0,0,-14.084,-129.545,342.548,0,0,0,0
704,0,0,-14.056000000000001,-130.431,343.018,0,0,0,0
705,0,0,-14.027999999999999,-131.318,343.487,0,0,0,0
706,0,0,-14.0,-132.204,343.956,0,0,0,0
707,0,0,-13.972000000000001,-133.091,344.426,0,0,0,0
708,0,0,-13.945,-133.977,344.895,0,0,0,0
709,0,0,-13.917,-134.864,345.364,0,0,0,0
710,0,0,-13.889,-135.75,345.834,0,0,0,0
711,0,0,-13.861,-136.636,346.303,0,0,0,0
712,0,0,-13.834,-137.523,346.772,0,0,0,0
713,0,0,-13.806000000000001,-138.409,347.242,0,0,0,0
714,0,0,-13.777999999999999,-139.296,347.711,0,0,0,0
715,0,0,-13.75,-140.182,348.181,0,0,0,0
716,0,0,-13.722000000000001,-141.069,348.65,0,0,0,0
717,0,0,-13.695,-141.955,349.119,0,0,0,0
718,0,0,-13.667,-142.842,349.589,0,0,0,0
719,0,0,-13.639,-143.728,350.058,0,0,0,0
720,0,0,-13.611,-144.615,350.527,0,0,0,0
721,0,0,-13.583,-145.501,350.997,0,0,0,0
722,0,0,-13.556000000000001,-146.388,351.466,0,0,0,0
723,0,0,-13.527999999999999,-147.274,351.935,0,0,0,0
724,0,0,-13.5,-148.161,352.405,0,0,0,0
725,0,0,-13.472000000000001,-149.047,352.874,0,0,0,0
726,0,0,-13.445,-149.934,353.344,0,0,0,0
727,0,0,-13.397,-151.398,353.995,0,0,0,0
728,0,0,-13.352,-152.639,354.558,0,0,0,0
729,0,0,-13.317,-153.608,354.969,0,0,0,0
730,0,0,-13.277999999999999,-154.879,355.491,0,0,0,0
731,0,0,-13.222000000000001,-156.35,356.04,0,0,0,0
732,0,0,-13.168,-157.86,356.534,0,0,0,0
733,0,0,-13.123000000000001,-159.234,356.964,0,0,0,0
734,0,0,-13.078,-160.695,357.379,0,0,0,0
735,0,0,-13.035,-162.054,357.747,0,0,0,0
736,0,0,-12.989,-163.432,358.081,0,0,0,0
737,0,0,-12.954,-164.513,358.311,0,0,0,0
738,0,0,-12.914,-165.756,358.528,0,0,0,0
739,0,0,-12.882,-166.738,358.699,0,0,0,0
740,0,0,-12.85,-167.724,358.867,0,0,0,0
741,0,0,-12.815999999999999,-168.711,359.025,0,0,0,0
742,0,0,-12.783999999999999,-169.701,359.17,0,0,0,0
743,0,0,-12.751999999999999,-170.693,359.296,0,0,0,0
744,0,0,-12.718,-171.687,359.399,0,0,0,0
745,0,0,-12.686,-172.684,359.473,0,0,0,0
746,0,0,-12.652999999999999,-173.683,359.515,0,0,0,0
747,0,0,-12.622,-174.683,359.524,0,0,0,0
748,0,0,-12.589,-175.683,359.505,0,0,0,0
749,0,0,-12.557,-176.682,359.461,0,0,0,0
750,0,0,-12.523,-177.68,359.397,0,0,0,0
751,0,0,-12.491,-178.677,359.316,0,0,0,0
752,0,0,-12.459,-179.672,359.223,0,0,0,0
753,0,0,-12.395,-181.546,359.032,0,0,0,0
754,0,0,-12.356,-182.854,358.855,0,0,0,0
755,0,0,-12.308,-184.176,358.662,0,0,0,0
756,0,0,-12.27,-185.355,358.459,0,0,0,0
757,0,0,-12.219999999999999,-186.831,358.219,0,0,0,0
758,0,0,-12.18,-187.948,357.969,0,0,0,0
759,0,0,-12.133,-189.406,357.626,0,0,0,0
760,0,0,-12.097999999999999,-190.445,357.355,0,0,0,0
761,0,0,-12.062999999999999,-191.439,357.068,0,0,0,0
762,0,0,-12.016,-192.793,356.642,0,0,0,0
763,0,0,-11.966999999999999,-194.052,356.19,0,0,0,0
764,0,0,-11.93,-194.994,355.851,0,0,0,0
765,0,0,-11.887,-196.055,355.459,0,0,0,0
766,0,0,-11.818999999999999,-197.579,354.843,0,0,0,0
767,0,0,-11.751999999999999,-199.144,354.137,0,0,0,0
768,0,0,-11.689,-200.688,353.363,0,0,0,0
769,0,0,-11.628,-202.144,352.635,0,0,0,0
770,0,0,-11.587,-203.223,352.046,0,0,0,0
771,0,0,-11.526,-204.791,351.075,0,0,0,0
772,0,0,-11.491,-205.898,350.395,0,0,0,0
773,0,0,-11.446,-207.106,349.608,0,0,0,0
774,0,0,-11.405000000000001,-208.19,348.884,0,0,0,0
775,0,0,-11.366,-209.085,348.212,0,0,0,0
776,0,0,-11.312000000000001,-210.545,347.055,0,0,0,0
777,0,0,-11.273,-211.444,346.396,0,0,0,0
778,0,0,-11.237,-212.441,345.583,0,0,0,0
779,0,0,-11.193,-213.434,344.753,0,0,0,0
780,0,0,-11.154,-214.371,343.968,0,0,0,0
781,0,0,-11.093,-215.642,342.817,0,0,0,0
782,0,0,-11.046,-216.697,341.821,0,0,0,0
783,0,0,-10.977,-218.218,340.276,0,0,0,0
784,0,0,-10.923,-219.252,339.167,0,0,0,0
785,0,0,-10.888,-220.062,338.279,0,0,0,0
786,0,0,-10.824,-221.366,336.691,0,0,0,0
787,0,0,-10.779,-222.246,335.549,0,0,0,0
788,0,0,-10.741,-223.027,334.548,0,0,0,0
789,0,0,-10.686,-224.265,332.799,0,0,0,0
790,0,0,-10.649000000000001,-225.076,331.628,0,0,0,0
791,0,0,-10.613,-225.928,330.398,0,0,0,0
792,0,0,-10.574,-226.75,328.976,0,0,0,0
793,0,0,-10.577,-227.687,327.205,0,0,0,0
794,0,0,-10.591000000000001,-228.304,325.835,0,0,0,0
795,0,0,-10.561,-229.02,324.006,0,0,0,0
796,0,0,-10.524000000000001,-229.817,321.724,0,0,0,0
797,0,0,-10.494,-230.83,318.934,0,0,0,0
798,0,0,-10.481,-231.315,317.461,0,0,0,0
799,0,0,-10.465,-231.8,315.986,0,0,0,0
800,0,0,-10.436,-232.604,313.13,0,0,0,0
801,0,0,-10.413,-233.218,310.821,0,0,0,0
802,0,0,-10.388,-233.75,308.595,0,0,0,0
803,0,0,-10.365,-234.07,307.145,0,0,0,0
804,0,0,-10.325,-234.672,304.233,0,0,0,0
805,0,0,-10.32,-234.761,303.805,0,0,0,0
806,0,0,-11.221,-231.99,284.857,0,0,0,0
807,0,0,-11.209,-231.157,282.787,0,0,0,0
808,0,0,-11.2,-230.038,280.012,0,0,0,0
809,0,0,-11.192,-228.739,277.308,0,0,0,0
810,0,0,-11.181000000000001,-227.444,274.615,0,0,0,0
811,0,0,-11.171,-225.856,271.4,0,0,0,0
812,0,0,-11.163,-224.537,268.728,0,0,0,0
813,0,0,-11.152000000000001,-222.899,265.681,0,0,0,0
814,0,0,-11.141,-221.486,263.059,0,0,0,0
815,0,0,-11.132,-220.483,261.197,0,0,0,0
816,0,0,-11.123000000000001,-219.064,258.565,0,0,0,0
817,0,0,-11.113,-217.503,255.73,0,0,0,0
818,0,0,-11.103,-216.055,253.098,0,0,0,0
819,0,0,-11.093,-215.249,251.757,0,0,0,0
820,0,0,-11.084,-214.614,250.679,0,0,0,0
821,0,0,-11.074,-213.698,249.05,0,0,0,0
822,0,0,-11.064,-213.202,248.168,0,0,0,0
823,0,0,-11.055,-212.706,247.287,0,0,0,0
824,0,0,-11.046,-212.21,246.406,0,0,0,0
825,0,0,-11.036999999999999,-211.714,245.524,0,0,0,0
826,0,0,-11.027999999999999,-211.218,244.643,0,0,0,0
827,0,0,-11.019,-210.722,243.762,0,0,0,0
828,0,0,-11.01,-210.227,242.88,0,0,0,0
829,0,0,-11.001000000000001,-209.731,241.999,0,0,0,0
830,0,0,-10.992,-209.235,241.118,0,0,0,0
831,0,0,-10.982,-208.739,240.237,0,0,0,0
832,0,0,-10.972999999999999,-208.243,239.355,0,0,0,0
833,0,0,-10.964,-207.747,238.474,0,0,0,0
834,0,0,-10.955,-207.251,237.593,0,0,0,0
835,0,0,-10.946,-206.756,236.711,0,0,0,0
836,0,0,-10.937000000000001,-206.26,235.83,0,0,0,0
837,0,0,-10.928,-205.764,234.949,0,0,0,0
838,0,0,-10.919,-205.268,234.067,0,0,0,0
839,0,0,-10.91,-204.772,233.186,0,0,0,0
840,0,0,-10.9,-204.276,232.305,0,0,0,0
841,0,0,-10.891,-203.78,231.424,0,0,0,0
842,0,0,-10.882,-203.285,230.542,0,0,0,0
843,0,0,-10.873000000000001,-202.789,229.661,0,0,0,0
844,0,0,-10.864,-202.293,228.78,0,0,0,0
845,0,0,-10.855,-201.797,227.898,0,0,0,0
846,0,0,-10.846,-201.301,227.017,0,0,0,0
847,0,0,-10.837,-200.805,226.136,0,0,0,0
848,0,0,-10.827,-200.31,225.255,0,0,0,0
849,0,0,-10.818,-199.814,224.373,0,0,0,0
850,0,0,-10.809000000000001,-199.318,223.492,0,0,0,0
851,0,0,-10.8,-198.822,222.611,0,0,0,0
852,0,0,-10.791,-198.326,221.729,0,0,0,0
853,0,0,-10.782,-197.83,220.848,0,0,0,0
854,0,0,-10.773,-197.334,219.967,0,0,0,0
855,0,0,-10.764,-196.839,219.085,0,0,0,0
856,0,0,-10.754999999999999,-196.343,218.204,0,0,0,0
857,0,0,-10.746,-195.847,217.323,0,0,0,0
858,0,0,-10.736,-195.351,216.442,0,0,0,0
859,0,0,-10.727,-194.855,215.56,0,0,0,0
860,0,0,-10.718,-194.359,214.679,0,0,0,0
861,0,0,-10.709,-193.863,213.798,0,0,0,0
862,0,0,-10.7,-193.368,212.916,0,0,0,0
863,0,0,-10.690999999999999,-192.872,212.035,0,0,0,0
864,0,0,-10.682,-192.376,211.154,0,0,0,0
865,0,0,-10.673,-191.88,210.272,0,0,0,0
866,0,0,-10.664,-191.384,209.391,0,0,0,0
867,0,0,-10.654,-190.888,208.51,0,0,0,0
868,0,0,-10.645,-190.392,207.629,0,0,0,0
869,0,0,-10.636,-189.897,206.747,0,0,0,0
870,0,0,-10.626999999999999,-189.401,205.866,0,0,0,0
871,0,0,-10.618,-188.905,204.985,0,0,0,0
872,0,0,-10.609,-188.409,204.103,0,0,0,0
873,0,0,-10.6,-187.913,203.222,0,0,0,0
874,0,0,-10.591000000000001,-187.417,202.341,0,0,0,0
875,0,0,-10.582,-186.922,201.459,0,0,0,0
876,0,0,-10.572,-186.426,200.578,0,0,0,0
877,0,0,-10.562999999999999,-185.93,199.697,0,0,0,0
878,0,0,-10.554,-185.434,198.816,0,0,0,0
879,0,0,-10.545,-184.938,197.934,0,0,0,0
880,0,0,-10.536,-184.442,197.053,0,0,0,0
881,0,0,-10.527000000000001,-183.946,196.172,0,0,0,0
882,0,0,-10.518,-183.451,195.29,0,0,0,0
883,0,0,-10.509,-182.955,194.409,0,0,0,0
884,0,0,-10.5,-182.459,193.528,0,0,0,0
885,0,0,-10.49,-181.963,192.647,0,0,0,0
886,0,0,-10.481,-181.467,191.765,0,0,0,0
887,0,0,-10.472,-180.971,190.884,0,0,0,0
888,0,0,-10.463000000000001,-180.475,190.003,0,0,0,0
889,0,0,-10.454,-179.98,189.121,0,0,0,0
890,0,0,-10.445,-179.484,188.24,0,0,0,0
891,0,0,-10.436,-178.988,187.359,0,0,0,0
892,0,0,-10.427,-178.492,186.477,0,0,0,0
893,0,0,-10.417,-177.996,185.596,0,0,0,0
894,0,0,-10.408,-177.5,184.715,0,0,0,0
895,0,0,-10.399000000000001,-177.004,183.834,0,0,0,0
896,0,0,-10.39,-176.509,182.952,0,0,0,0
897,0,0,-10.381,-176.013,182.071,0,0,0,0
898,0,0,-10.372,-175.517,181.19,0,0,0,0
899,0,0,-10.363,-175.021,180.308,0,0,0,0
900,0,0,-10.354,-174.525,179.427,0,0,0,0
901,0,0,-10.345,-174.029,178.546,0,0,0,0
902,0,0,-10.336,-173.534,177.665,0,0,0,0
903,0,0,-10.337,-172.759,176.399,0,0,0,0
904,0,0,-10.34,-170.0,171.0,0,0,0,0
905,0,0,-10.033,-169.563,170.141,0,0,0,0
906,0,0,-9.725999999999999,-169.124,169.243,0,0,0,0
907,0,0,-9.419,-168.713,168.331,0,0,0,0
908,0,0,-9.112,-168.348,167.401,0,0,0,0
909,0,0,-8.804,-168.044,166.448,0,0,0,0
910,0,0,-8.498,-167.821,165.474,0,0,0,0
911,0,0,-8.19,-167.696,164.482,0,0,0,0
912,0,0,-7.884,-167.687,163.483,0,0,0,0
913,0,0,-7.577,-167.813,162.491,0,0,0,0
914,0,0,-7.27,-168.086,161.53,0,0,0,0
915,0,0,-6.964,-168.515,160.629,0,0,0,0
916,0,0,-6.657,-169.084,159.807,0,0,0,0
917,0,0,-6.35,-169.76,159.071,0,0,0,0
918,0,0,-6.044,-170.516,158.417,0,0,0,0
919,0,0,-5.736,-171.328,157.834,0,0,0,0
920,0,0,-5.43,-172.177,157.307,0,0,0,0
921,0,0,-5.122,-173.049,156.817,0,0,0,0
922,0,0,-4.8149999999999995,-173.931,156.346,0,0,0,0
923,0,0,-4.51,-174.812,155.873,0,0,0,0
924,0,0,-4.202,-175.681,155.377,0,0,0,0
925,0,0,-4.212,-176.553,154.887,0,0,0,0
926,0,0,-4.2219999999999995,-177.426,154.398,0,0,0,0
927,0,0,-4.231,-178.299,153.909,0,0,0,0
928,0,0,-4.241,-179.171,153.419,0,0,0,0
929,0,0,-4.25,-180.044,152.93,0,0,0,0
930,0,0,-4.26,-180.917,152.441,0,0,0,0
931,0,0,-4.269,-181.79,151.951,0,0,0,0
932,0,0,-4.279,-182.662,151.462,0,0,0,0
933,0,0,-4.289,-183.535,150.973,0,0,0,0
934,0,0,-4.298,-184.408,150.483,0,0,0,0
935,0,0,-4.308,-185.281,149.994,0,0,0,0
936,0,0,-4.317,-186.153,149.505,0,0,0,0
937,0,0,-4.327,-187.026,149.016,0,0,0,0
938,0,0,-4.336,-187.899,148.526,0,0,0,0
939,0,0,-4.346,-188.772,148.037,0,0,0,0
940,0,0,-4.356,-189.644,147.548,0,0,0,0
941,0,0,-4.365,-190.517,147.058,0,0,0,0
942,0,0,-4.375,-191.39,146.569,0,0,0,0
943,0,0,-4.384,-192.263,146.08,0,0,0,0
944,0,0,-4.394,-193.135,145.59,0,0,0,0
945,0,0,-4.4030000000000005,-194.008,145.101,0,0,0,0
946,0,0,-4.413,-194.881,144.612,0,0,0,0
947,0,0,-4.423,-195.754,144.123,0,0,0,0
948,0,0,-4.381,-196.607,143.601,0,0,0,0
949,0,0,-4.34,-197.444,143.054,0,0,0,0
950,0,0,-4.301,-198.261,142.478,0,0,0,0
951,0,0,-4.26,-199.054,141.868,0,0,0,0
952,0,0,-4.218,-199.814,141.219,0,0,0,0
953,0,0,-4.177,-200.536,140.528,0,0,0,0
954,0,0,-4.136,-201.213,139.791,0,0,0,0
955,0,0,-4.096,-201.834,139.008,0,0,0,0
956,0,0,-4.055,-202.392,138.179,0,0,0,0
957,0,0,-4.013999999999999,-202.877,137.304,0,0,0,0
958,0,0,-3.974,-203.277,136.388,0,0,0,0
959,0,0,-3.933,-203.584,135.437,0,0,0,0
960,0,0,-3.892,-203.798,134.461,0,0,0,0
961,0,0,-3.852,-203.922,133.469,0,0,0,0
962,0,0,-3.811,-203.962,132.47,0,0,0,0
963,0,0,-3.769,-203.923,131.471,0,0,0,0
964,0,0,-3.728,-203.814,130.477,0,0,0,0
965,0,0,-3.689,-203.64,129.491,0,0,0,0
966,0,0,-3.648,-203.408,128.52,0,0,0,0
